"522","TOP","TOP","776","00000000",""
"110","BYB","BYB","112","00000000",""
"508","SOS","SOS","","00000000",""
"537","BGL","BGL","","00000000",""
"522","TPE","TPE","626","00000000",""
"502","YER","YER","","00000000",""
"110","BZD","BZD","084","00000000",""
"508","SRG","SRG","","00000000",""
"537","BHD","BHD","","00000000",""
"522","TRL","TRL","792","00000000",""
"502","ZAR","ZAR","","00000000",""
"110","CAD","CAD","124","00000000",""
"522","TRY","TRY","949","00000000",""
"508","STD","STD","","00000000",""
"537","BIF","BIF","","00000000",""
"110","CFP","XPF","953","00000000",""
"502","ZMK","ZMK","","00000000",""
"522","TTD","TTD","780","00000000",""
"508","SUR","SUR","","00000000",""
"537","BMD","BMD","","00000000",""
"110","CHF","CHF","756","00000000",""
"522","TWD","TWD","901","00000000",""
"502","ZRZ","ZRZ","","00000000",""
"537","BND","BND","","00000000",""
"508","SVC","SVC","","00000000",""
"110","CLP","CLP","152","00000000",""
"522","TZS","TZS","834","00000000",""
"502","ZWD","ZWD","","00000000",""
"537","BOB","BOB","","00000000",""
"110","CNY","CNY","156","00000000","X"
"522","UAH","UAH","980","00000000",""
"537","BRL","BRL","","00000000",""
"505","ADP","ADP","","00000000",""
"508","SYP","SYP","","00000000",""
"522","UGX","UGX","800","00000000",""
"537","BSD","BSD","","00000000",""
"110","COP","COP","170","00000000",""
"505","AED","AED","","00000000",""
"508","SZL","SZL","","00000000",""
"522","USD","USD","840","00000000","X"
"537","BTN","BTN","","00000000",""
"110","CRC","CRC","188","00000000",""
"508","THB","THB","","00000000",""
"505","AFA","AFA","","00000000",""
"522","USDN","USD","840","00000000",""
"537","BWP","BWP","","00000000",""
"110","CUP","CUP","192","00000000",""
"522","UYU","UYU","858","00000000",""
"508","TJR","TJR","","00000000",""
"505","ALL","ALL","","00000000",""
"537","BYR","BYR","","00000000",""
"110","CVE","CVE","132","00000000",""
"508","TMM","TMM","","00000000",""
"505","AMD","AMD","","00000000",""
"537","BZD","BZD","","00000000",""
"522","UZS","UZS","860","00000000",""
"110","CYP","CYP","196","00000000",""
"505","ANG","ANG","","00000000",""
"537","CAD","CAD","","00000000",""
"522","VEB","VEB","862","00000000",""
"508","TND","TND","","00000000",""
"110","CZK","CZK","203","00000000",""
"505","AOK","AOK","","00000000",""
"537","CFP","CFP","","00000000",""
"522","VEF","VEF","937","00000000",""
"508","TOP","TOP","","00000000",""
"110","DEM","DEM","280","00000000","X"
"505","ARA","ARA","","00000000",""
"522","VND","VND","704","00000000",""
"537","CHF","CHF","051","00000000",""
"508","TPE","TPE","","00000000",""
"505","ATS","ATS","","00000000",""
"522","VUV","VUV","548","00000000",""
"110","DEM3","DEM","280","00000000",""
"537","CLP","CLP","","00000000",""
"508","TRL","TRL","","00000000",""
"505","AUD","AUD","","00000000",""
"522","WST","WST","882","00000000",""
"110","DJF","DJF","262","00000000",""
"508","TTD","TTD","","00000000",""
"537","CNY","CNY","","00000000",""
"522","XAF","XAF","950","00000000",""
"505","AWG","AWG","","00000000",""
"110","DKK","DKK","208","00000000",""
"508","TWD","TWD","","00000000",""
"537","COP","COP","","00000000",""
"522","XCD","XCD","951","00000000",""
"505","AZM","AZM","","00000000",""
"110","DOP","DOP","214","00000000",""
"508","TZS","TZS","","00000000",""
"537","CRC","CRC","","00000000",""
"522","XDS","","","00000000",""
"110","DZD","DZD","012","00000000",""
"505","BAD","BAD","","00000000",""
"508","UAK","UAK","","00000000",""
"537","CUP","CUP","","00000000",""
"522","XEU","XEU","954","00000000",""
"110","ECS","ECS","218","00000000",""
"508","UGS","UGS","","00000000",""
"505","BBD","BBD","","00000000",""
"522","XOF","XOF","952","00000000",""
"537","CVE","CVE","","00000000",""
"110","EEK","EEK","233","00000000",""
"508","USD","USD","011","00000000",""
"505","BDT","BDT","","00000000",""
"522","XPF","XPF","953","00000000","X"
"110","EGP","EGP","818","00000000",""
"537","CYP","CYP","","00000000",""
"508","UYP","UYP","","00000000",""
"522","YER","YER","886","00000000",""
"505","BEF","BEF","","00000000",""
"110","ERN","ERN","232","00000000",""
"522","YUM","YUM","891","00000000",""
"508","VEB","VEB","","00000000",""
"537","CZK","CZK","","00000000",""
"505","BGL","BGL","","00000000",""
"110","ESP","ESP","724","00000000",""
"522","ZAR","ZAR","710","00000000",""
"508","VND","VND","","00000000",""
"537","DEM","DEM","061","00000000",""
"110","ETB","ETB","230","00000000",""
"505","BHD","BHD","","00000000",""
"522","ZMK","ZMK","894","00000000",""
"508","VUV","VUV","","00000000",""
"110","EUR","EUR","978","00000000",""
"537","DJF","DJF","","00000000",""
"505","BIF","BIF","","00000000",""
"522","ZRN","ZRN","180","00000000",""
"508","WST","WST","","00000000",""
"110","FIM","FIM","246","00000000",""
"537","DKK","DKK","","00000000",""
"505","BMD","BMD","","00000000",""
"508","XAF","XAF","","00000000",""
"522","ZWD","ZWD","716","00000000",""
"110","FJD","FJD","242","00000000",""
"505","BND","BND","","00000000",""
"537","DOP","DOP","","00000000",""
"508","XCD","XCD","","00000000",""
"525","ADP","ADP","","00000000",""
"110","FKP","FKP","238","00000000",""
"505","BOB","BOB","","00000000",""
"537","DZD","DZD","","00000000",""
"525","AED","AED","","00000000",""
"110","FRF","FRF","250","00000000",""
"508","XCU","XCU","","00000000",""
"505","BRC","BRC","","00000000",""
"525","AFA","AFA","","00000000",""
"110","GBP","GBP","826","00000000",""
"537","ECS","ECS","","00000000",""
"508","XOF","XOF","","00000000",""
"505","BSD","BSD","","00000000",""
"110","GEL","GEL","981","00000000",""
"525","ALL","ALL","","00000000",""
"537","EEK","EEK","","00000000",""
"508","YER","YER","","00000000",""
"505","BWP","BWP","","00000000",""
"537","EGP","EGP","","00000000",""
"110","GHC","GHC","288","00000000",""
"525","AMD","AMD","","00000000",""
"508","ZAR","ZAR","","00000000",""
"505","BYR","BYR","","00000000",""
"525","ANG","ANG","","00000000",""
"110","GIP","GIP","292","00000000",""
"537","ESP","ESP","141","00000000",""
"508","ZMK","ZMK","","00000000",""
"505","BZD","BZD","","00000000",""
"525","AON","AON","","00000000",""
"110","GMD","GMD","270","00000000",""
"508","ZRZ","ZRZ","","00000000",""
"525","ARS","ARS","","00000000",""
"537","ETB","ETB","","00000000",""
"110","GNF","GNF","324","00000000",""
"505","CAD","CAD","","00000000",""
"508","ZWD","ZWD","","00000000",""
"525","ATS","ATS","","00000000",""
"110","GRD","GRD","300","00000000",""
"537","EUR","EUR","","00000000",""
"513","ADP","ADP","020","00000000",""
"505","CHF","CHF","051","00000000",""
"800","JOD","JOD","400","00000000",""
"525","AUD","AUD","","00000000","X"
"110","GTQ","GTQ","320","00000000",""
"513","AED","AED","784","00000000",""
"537","FIM","FIM","","00000000",""
"525","AUD4","AUD","","00000000",""
"505","CLP","CLP","","00000000",""
"800","JPY","JPY","392","00000000",""
"110","GWP","GWP","624","00000000",""
"537","FJD","FJD","","00000000",""
"513","AFA","AFA","004","00000000",""
"525","AUD5","AUD","","00000000",""
"800","KES","KES","404","00000000",""
"505","COP","COP","","00000000",""
"110","GYD","GYD","328","00000000",""
"525","AWG","AWG","","00000000",""
"537","FKP","FKP","","00000000",""
"800","KGS","KGS","417","00000000",""
"513","ALL","ALL","008","00000000",""
"505","CRC","CRC","","00000000",""
"110","HKD","HKD","344","00000000",""
"525","AZM","AZM","","00000000",""
"513","AMD","AMD","051","00000000",""
"537","FRF","FRF","021","00000000",""
"800","KHR","KHR","116","00000000",""
"505","CUP","CUP","","00000000",""
"110","HNL","HNL","340","00000000",""
"513","ANG","ANG","532","00000000",""
"525","BAD","BAD","","00000000",""
"537","GBP","GBP","031","00000000",""
"800","KIS","KIS","","00000000",""
"505","CVE","CVE","","00000000",""
"110","HRK","HRK","191","00000000",""
"513","AON","AON","024","00000000",""
"800","KMF","KMF","174","00000000",""
"525","BBD","BBD","","00000000",""
"110","HTG","HTG","332","00000000",""
"505","CYP","CYP","","00000000",""
"800","KPW","KPW","408","00000000",""
"525","BDT","BDT","","00000000",""
"513","AOR","AOR","982","00000000",""
"110","HUF","HUF","348","00000000",""
"505","CZK","CZK","","00000000",""
"525","BEF","BEF","","00000000",""
"513","ARS","ARS","032","00000000",""
"800","KRW","KRW","410","00000000",""
"110","IDR","IDR","360","00000000",""
"505","DEM","DEM","061","00000000",""
"525","BGL","BGL","","00000000",""
"513","ATS","ATS","040","00000000",""
"800","KWD","KWD","414","00000000",""
"525","BHD","BHD","","00000000",""
"505","DJF","DJF","","00000000",""
"110","IEP","IEP","372","00000000",""
"513","AUD","AUD","036","00000000",""
"525","BIF","BIF","","00000000",""
"110","ILS","ILS","376","00000000",""
"800","KYD","KYD","136","00000000",""
"513","AWG","AWG","533","00000000",""
"505","DKK","DKK","","00000000",""
"525","BMD","BMD","","00000000",""
"110","INR","INR","356","00000000",""
"513","AZM","AZM","031","00000000",""
"800","KZT","KZT","398","00000000",""
"525","BND","BND","","00000000",""
"513","BAM","BAM","977","00000000",""
"110","IQD","IQD","368","00000000",""
"800","LAK","LAK","418","00000000",""
"525","BOB","BOB","","00000000",""
"513","BBD","BBD","052","00000000",""
"110","IRR","IRR","364","00000000",""
"525","BRL","BRL","","00000000",""
"800","LBP","LBP","422","00000000",""
"513","BDT","BDT","050","00000000",""
"110","ISK","ISK","352","00000000",""
"525","BSD","BSD","","00000000",""
"505","DOP","DOP","","00000000",""
"800","LKR","LKR","144","00000000",""
"513","BEF","BEF","056","00000000",""
"110","ITL","ITL","380","00000000",""
"525","BTN","BTN","","00000000",""
"800","LRD","LRD","430","00000000",""
"505","DZD","DZD","","00000000",""
"513","BGN","BGN","975","00000000",""
"110","JMD","JMD","388","00000000",""
"525","BWP","BWP","","00000000",""
"800","LSL","LSL","426","00000000",""
"513","BHD","BHD","048","00000000",""
"505","ECS","ECS","","00000000",""
"110","JOD","JOD","400","00000000",""
"800","LTL","LTL","440","00000000",""
"513","BIF","BIF","108","00000000",""
"110","JPY","JPY","392","00000000",""
"525","BYR","BYR","","00000000",""
"505","ECU","ECU","","00000000",""
"800","LUF","LUF","442","00000000",""
"513","BMD","BMD","060","00000000",""
"110","KES","KES","404","00000000",""
"525","BZD","BZD","","00000000",""
"505","EEK","EEK","","00000000",""
"800","LVL","LVL","428","00000000",""
"513","BND","BND","096","00000000",""
"525","CAD","CAD","","00000000",""
"110","KGS","KGS","417","00000000",""
"505","EGP","EGP","","00000000",""
"513","BOB","BOB","068","00000000",""
"800","LYD","LYD","434","00000000",""
"525","CFP","CFP","","00000000",""
"505","ESP","ESP","141","00000000",""
"110","KHR","KHR","116","00000000",""
"513","BRL","BRL","986","00000000",""
"800","MAD","MAD","504","00000000",""
"525","CHF","CHF","051","00000000",""
"505","ETB","ETB","","00000000",""
"110","KMF","KMF","174","00000000",""
"513","BSD","BSD","044","00000000",""
"800","MDL","MDL","498","00000000",""
"525","CLP","CLP","","00000000",""
"110","KPW","KPW","408","00000000",""
"513","BTN","BTN","064","00000000",""
"505","EUR","EUR","","00000000",""
"525","CNY","CNY","","00000000",""
"800","MGF","MGF","450","00000000",""
"110","KRW","KRW","410","00000000",""
"513","BWP","BWP","072","00000000",""
"525","COP","COP","","00000000",""
"800","MKD","MKD","807","00000000",""
"505","FIM","FIM","","00000000",""
"110","KWD","KWD","414","00000000",""
"525","CRC","CRC","","00000000",""
"513","BYB","BYB","112","00000000",""
"505","FJD","FJD","","00000000",""
"800","MMK","MMK","104","00000000",""
"525","CUP","CUP","","00000000",""
"110","KYD","KYD","136","00000000",""
"513","BZD","BZD","084","00000000",""
"505","FKP","FKP","","00000000",""
"525","CVE","CVE","","00000000",""
"110","KZT","KZT","398","00000000",""
"800","MNT","MNT","496","00000000",""
"513","CAD","CAD","124","00000000",""
"505","FRF","FRF","021","00000000",""
"525","CYP","CYP","","00000000",""
"110","LAK","LAK","418","00000000",""
"513","CFP","XPF","953","00000000",""
"800","MOP","MOP","446","00000000",""
"525","CZK","CZK","","00000000",""
"110","LBP","LBP","422","00000000",""
"513","CHF","CHF","756","00000000",""
"505","GBP","GBP","031","00000000",""
"525","DEM","DEM","061","00000000",""
"800","MRO","MRO","478","00000000",""
"110","LKR","LKR","144","00000000",""
"513","CLP","CLP","152","00000000",""
"505","GEK","GEK","","00000000",""
"525","DJF","DJF","","00000000",""
"800","MTL","MTL","470","00000000",""
"110","LRD","LRD","430","00000000",""
"513","CNY","CNY","156","00000000","X"
"505","GHC","GHC","","00000000",""
"525","DKK","DKK","","00000000",""
"513","COP","COP","170","00000000",""
"800","MUR","MUR","480","00000000",""
"110","LSL","LSL","426","00000000",""
"525","DOP","DOP","","00000000",""
"505","GIP","GIP","","00000000",""
"513","CRC","CRC","188","00000000",""
"110","LTL","LTL","440","00000000",""
"525","DZD","DZD","","00000000",""
"800","MVR","MVR","462","00000000",""
"513","CUP","CUP","192","00000000",""
"505","GMD","GMD","","00000000",""
"110","LUF","LUF","442","00000000",""
"525","ECS","ECS","","00000000",""
"800","MWK","MWK","454","00000000",""
"110","LVL","LVL","428","00000000",""
"505","GNF","GNF","","00000000",""
"525","EEK","EEK","","00000000",""
"513","CVE","CVE","132","00000000",""
"800","MXN","MXN","484","00000000",""
"525","EGP","EGP","","00000000",""
"110","LYD","LYD","434","00000000",""
"505","GRD","GRD","","00000000",""
"513","CYP","CYP","196","00000000",""
"110","MAD","MAD","504","00000000",""
"525","ESP","ESP","141","00000000",""
"513","CZK","CZK","203","00000000",""
"800","MXP","MXP","","19931231",""
"505","GTQ","GTQ","","00000000",""
"525","ETB","ETB","","00000000",""
"110","MDL","MDL","498","00000000",""
"513","DEM","DEM","280","00000000","X"
"800","MYR","MYR","458","00000000",""
"505","GWP","GWP","","00000000",""
"525","EUR","EUR","","00000000",""
"110","MGF","MGF","450","00000000",""
"513","DEM3","DEM","280","00000000",""
"505","GYD","GYD","","00000000",""
"800","MZM","MZM","508","00000000",""
"110","MKD","MKD","807","00000000",""
"525","FIM","FIM","","00000000",""
"513","DJF","DJF","262","00000000",""
"505","HKD","HKD","","00000000",""
"800","NAD","NAD","516","00000000",""
"513","DKK","DKK","208","00000000",""
"110","MMK","MMK","104","00000000",""
"525","FJD","FJD","","00000000",""
"505","HNL","HNL","","00000000",""
"800","NGN","NGN","566","00000000",""
"513","DOP","DOP","214","00000000",""
"525","FKP","FKP","","00000000",""
"110","MNT","MNT","496","00000000",""
"505","HRD","HRD","","00000000",""
"800","NIC","NIC","","00000000",""
"513","DZD","DZD","012","00000000",""
"505","HTG","HTG","","00000000",""
"110","MOP","MOP","446","00000000",""
"525","FRF","FRF","021","00000000",""
"800","NIO","NIO","558","00000000",""
"513","ECS","ECS","218","00000000",""
"110","MRO","MRO","478","00000000",""
"505","HUF","HUF","","00000000",""
"800","NLG","NLG","528","00000000",""
"525","GBP","GBP","031","00000000",""
"513","EEK","EEK","233","00000000",""
"110","MTL","MTL","470","00000000",""
"505","IDR","IDR","","00000000",""
"525","GEK","GEK","","00000000",""
"110","MUR","MUR","480","00000000",""
"513","EGP","EGP","818","00000000",""
"800","NOK","NOK","578","00000000",""
"505","IEP","IEP","","00000000",""
"525","GHC","GHC","","00000000",""
"110","MVR","MVR","462","00000000",""
"513","ERN","ERN","232","00000000",""
"800","NPR","NPR","524","00000000",""
"505","ILS","ILS","","00000000",""
"525","GIP","GIP","","00000000",""
"110","MWK","MWK","454","00000000",""
"513","ESP","ESP","724","00000000",""
"525","GMD","GMD","","00000000",""
"505","INR","INR","","00000000",""
"110","MXN","MXN","484","00000000",""
"800","NUC","","","00000000",""
"513","ETB","ETB","230","00000000",""
"525","GNS","GNS","","00000000",""
"505","IQD","IQD","","00000000",""
"110","MYR","MYR","458","00000000",""
"513","EUR","EUR","978","00000000",""
"800","NZD","NZD","554","00000000",""
"525","GRD","GRD","","00000000",""
"110","MZM","MZM","508","00000000",""
"505","IRR","IRR","","00000000",""
"513","FIM","FIM","246","00000000",""
"800","OMR","OMR","512","00000000",""
"110","NAD","NAD","516","00000000",""
"505","ISK","ISK","","00000000",""
"513","FJD","FJD","242","00000000",""
"800","PAB","PAB","590","00000000",""
"110","NGN","NGN","566","00000000",""
"513","FKP","FKP","238","00000000",""
"505","ITL","ITL","071","00000000",""
"800","PEI","PEI","","00000000",""
"110","NIO","NIO","558","00000000",""
"513","FRF","FRF","250","00000000",""
"505","JMD","JMD","","00000000",""
"800","PEN","PEN","604","00000000",""
"110","NLG","NLG","528","00000000",""
"513","GBP","GBP","826","00000000",""
"505","JOD","JOD","","00000000",""
"525","GTQ","GTQ","","00000000",""
"800","PGK","PGK","598","00000000",""
"110","NOK","NOK","578","00000000",""
"505","JPY","JPY","831","00000000",""
"513","GEL","GEL","981","00000000",""
"525","GWP","GWP","","00000000",""
"800","PHP","PHP","608","00000000",""
"110","NPR","NPR","524","00000000",""
"513","GHC","GHC","288","00000000",""
"525","GYD","GYD","","00000000",""
"505","KES","KES","","00000000",""
"110","NZD","NZD","554","00000000",""
"800","PKR","PKR","586","00000000",""
"525","HKD","HKD","","00000000",""
"505","KHR","KHR","","00000000",""
"513","GIP","GIP","292","00000000",""
"110","OMR","OMR","512","00000000",""
"525","HNL","HNL","","00000000",""
"800","PKT","PKT","","00000000",""
"513","GMD","GMD","270","00000000",""
"505","KIS","KIS","","00000000",""
"110","PAB","PAB","590","00000000",""
"525","HRK","HRK","","00000000",""
"800","PLN","PLN","985","00000000",""
"513","GNF","GNF","324","00000000",""
"505","KMF","KMF","","00000000",""
"525","HTG","HTG","","00000000",""
"110","PEN","PEN","604","00000000",""
"513","GRD","GRD","300","00000000",""
"800","PLZ","PLZ","","00000000",""
"110","PGK","PGK","598","00000000",""
"525","HUF","HUF","","00000000",""
"505","KPW","KPW","","00000000",""
"513","GTQ","GTQ","320","00000000",""
"110","PHP","PHP","608","00000000",""
"800","PTE","PTE","620","00000000",""
"525","IDR","IDR","","00000000",""
"505","KRW","KRW","","00000000",""
"513","GWP","GWP","624","00000000",""
"110","PKR","PKR","586","00000000",""
"800","PYG","PYG","600","00000000",""
"525","IEP","IEP","","00000000",""
"505","KWD","KWD","","00000000",""
"513","GYD","GYD","328","00000000",""
"110","PLN","PLN","985","00000000",""
"537","GEK","GEK","","00000000",""
"800","QAR","QAR","634","00000000",""
"525","ILS","ILS","","00000000",""
"505","KYD","KYD","","00000000",""
"513","HKD","HKD","344","00000000",""
"537","GHC","GHC","","00000000",""
"800","RMB","CNY","156","00000000",""
"110","PTE","PTE","620","00000000",""
"525","INR","INR","","00000000",""
"505","KZT","KZT","","00000000",""
"513","HNL","HNL","340","00000000",""
"537","GIP","GIP","","00000000",""
"525","IQD","IQD","","00000000",""
"800","ROL","ROL","642","00000000",""
"110","PYG","PYG","600","00000000",""
"505","LAK","LAK","","00000000",""
"513","HRK","HRK","191","00000000",""
"800","RUB","RUB","643","00000000",""
"525","IRR","IRR","","00000000",""
"537","GMD","GMD","","00000000",""
"110","QAR","QAR","634","00000000",""
"505","LBP","LBP","","00000000",""
"800","RUR","RUR","RUR","00000000",""
"513","HTG","HTG","332","00000000",""
"110","RMB","CNY","156","00000000",""
"525","ISK","ISK","","00000000",""
"505","LKR","LKR","","00000000",""
"537","GNS","GNS","","00000000",""
"513","HUF","HUF","348","00000000",""
"110","ROL","ROL","642","00000000",""
"800","RWF","RWF","646","00000000",""
"537","GRD","GRD","","00000000",""
"505","LRD","LRD","","00000000",""
"525","ITL","ITL","071","20101231",""
"110","RUB","RUB","643","00000000",""
"513","IDR","IDR","360","00000000",""
"800","SAR","SAR","682","00000000",""
"537","GTQ","GTQ","","00000000",""
"505","LSL","LSL","","00000000",""
"525","JMD","JMD","","00000000",""
"110","RWF","RWF","646","00000000",""
"513","IEP","IEP","372","00000000",""
"505","LTL","LTL","","00000000",""
"537","GWP","GWP","","00000000",""
"800","SBD","SBD","090","00000000",""
"525","JOD","JOD","","00000000",""
"110","SAR","SAR","682","00000000",""
"505","LUF","LUF","","00000000",""
"513","ILS","ILS","376","00000000",""
"525","JPY","JPY","831","00000000",""
"537","GYD","GYD","","00000000",""
"800","SCR","SCR","690","00000000",""
"505","LVL","LVL","","00000000",""
"110","SBD","SBD","090","00000000",""
"513","INR","INR","356","00000000",""
"525","KES","KES","","00000000",""
"537","HKD","HKD","","00000000",""
"110","SCR","SCR","690","00000000",""
"505","LYD","LYD","","00000000",""
"513","IQD","IQD","368","00000000",""
"800","SDD","SDD","736","00000000",""
"525","KGS","KGS","","00000000",""
"537","HNL","HNL","","00000000",""
"110","SDP","SDP","736","00000000",""
"505","MAD","MAD","","00000000",""
"513","IRR","IRR","364","00000000",""
"525","KHR","KHR","","00000000",""
"800","SDP","SDP","736","00000000",""
"537","HRK","HRK","","00000000",""
"505","MDL","MDL","","00000000",""
"110","SEK","SEK","752","00000000",""
"513","ISK","ISK","352","00000000",""
"525","KMF","KMF","","00000000",""
"537","HTG","HTG","","00000000",""
"110","SGD","SGD","702","00000000",""
"505","MGF","MGF","","00000000",""
"800","SEK","SEK","752","00000000",""
"525","KPW","KPW","","00000000",""
"513","ITL","ITL","380","00000000",""
"537","HUF","HUF","","00000000",""
"110","SHP","SHP","654","00000000",""
"505","MNT","MNT","","00000000",""
"525","KRW","KRW","","00000000",""
"800","SGD","SGD","702","00000000",""
"537","IDR","IDR","","00000000",""
"513","JMD","JMD","388","00000000",""
"110","SIT","SIT","705","00000000",""
"525","KWD","KWD","","00000000",""
"505","MOP","MOP","","00000000",""
"537","IEP","IEP","","00000000",""
"800","SHP","SHP","654","00000000",""
"110","SKK","SKK","703","00000000",""
"525","KYD","KYD","","00000000",""
"505","MRO","MRO","","00000000",""
"513","JOD","JOD","400","00000000",""
"537","ILS","ILS","","00000000",""
"800","SIT","SIT","705","00000000",""
"525","KZT","KZT","","00000000",""
"110","SLL","SLL","694","00000000",""
"505","MTL","MTL","","00000000",""
"537","INR","INR","","00000000",""
"513","JPY","JPY","392","00000000",""
"800","SKK","SKK","703","00000000",""
"525","LAK","LAK","","00000000",""
"110","SOS","SOS","706","00000000",""
"505","MUR","MUR","","00000000",""
"537","IQD","IQD","","00000000",""
"513","KES","KES","404","00000000",""
"525","LBP","LBP","","00000000",""
"800","SLL","SLL","694","00000000",""
"505","MVR","MVR","","00000000",""
"110","SRG","SRG","740","00000000",""
"513","KGS","KGS","417","00000000",""
"537","IRR","IRR","","00000000",""
"525","LKR","LKR","","00000000",""
"505","MWK","MWK","","00000000",""
"110","STD","STD","678","00000000",""
"800","SOS","SOS","706","00000000",""
"513","KHR","KHR","116","00000000",""
"537","ISK","ISK","","00000000",""
"525","LRD","LRD","","00000000",""
"505","MXN","MXN","","00000000",""
"800","SRG","SRG","740","00000000",""
"110","SVC","SVC","222","00000000",""
"525","LSL","LSL","","00000000",""
"537","ITL","ITL","071","00000000",""
"513","KMF","KMF","174","00000000",""
"110","SYP","SYP","760","00000000",""
"505","MXP","MXP","","19931231",""
"800","STD","STD","678","00000000",""
"525","LTL","LTL","","00000000",""
"537","JMD","JMD","","00000000",""
"110","SZL","SZL","748","00000000",""
"513","KPW","KPW","408","00000000",""
"505","MYR","MYR","","00000000",""
"525","LUF","LUF","","00000000",""
"537","JOD","JOD","","00000000",""
"800","SUR","SUR","","00000000",""
"110","THB","THB","764","00000000",""
"525","LVL","LVL","","00000000",""
"513","KRW","KRW","410","00000000",""
"505","MZM","MZM","","00000000",""
"537","JPY","JPY","831","00000000",""
"110","TJR","TJR","762","00000000",""
"800","SVC","SVC","222","00000000",""
"525","LYD","LYD","","00000000",""
"537","KES","KES","","00000000",""
"513","KWD","KWD","414","00000000",""
"505","NGN","NGN","","00000000",""
"110","TMM","TMM","795","00000000",""
"525","MAD","MAD","","00000000",""
"800","SYP","SYP","760","00000000",""
"537","KGS","KGS","","00000000",""
"110","TND","TND","788","00000000",""
"525","MDL","MDL","","00000000",""
"513","KYD","KYD","136","00000000",""
"505","NIC","NIC","","00000000",""
"800","SZL","SZL","748","00000000",""
"537","KHR","KHR","","00000000",""
"525","MGF","MGF","","00000000",""
"110","TOP","TOP","776","00000000",""
"505","NLG","NLG","041","00000000",""
"513","KZT","KZT","398","00000000",""
"537","KMF","KMF","","00000000",""
"800","THB","THB","764","00000000",""
"525","MNT","MNT","","00000000",""
"110","TPE","TPE","626","00000000",""
"513","LAK","LAK","418","00000000",""
"537","KPW","KPW","","00000000",""
"505","NOK","NOK","","00000000",""
"800","TJLP","BND","","00000000",""
"525","MOP","MOP","","00000000",""
"110","TRL","TRL","792","00000000",""
"537","KRW","KRW","","00000000",""
"505","NPR","NPR","","00000000",""
"513","LBP","LBP","422","00000000",""
"800","TJR","TJR","762","00000000",""
"110","TTD","TTD","780","00000000",""
"525","MRO","MRO","","00000000",""
"537","KWD","KWD","","00000000",""
"513","LKR","LKR","144","00000000",""
"110","TWD","TWD","901","00000000",""
"525","MTL","MTL","","00000000",""
"537","KYD","KYD","","00000000",""
"800","TJS","TJS","972","00000000",""
"110","TZS","TZS","834","00000000",""
"513","LRD","LRD","430","00000000",""
"525","MUR","MUR","","00000000",""
"537","KZT","KZT","","00000000",""
"110","UAH","UAH","980","00000000",""
"525","MVR","MVR","","00000000",""
"537","LAK","LAK","","00000000",""
"513","LSL","LSL","426","00000000",""
"505","NZD","NZD","","00000000",""
"110","UGX","UGX","800","00000000",""
"525","MWK","MWK","","00000000",""
"513","LTL","LTL","440","00000000",""
"505","OMR","OMR","","00000000",""
"537","LBP","LBP","","00000000",""
"110","USD","USD","840","00000000","X"
"525","MXN","MXN","","00000000",""
"513","LUF","LUF","442","00000000",""
"505","PAB","PAB","","00000000",""
"110","USDN","USD","840","00000000",""
"537","LKR","LKR","","00000000",""
"525","MYR","MYR","","00000000",""
"513","LVL","LVL","428","00000000",""
"505","PEI","PEI","","00000000",""
"110","UYU","UYU","858","00000000",""
"537","LRD","LRD","","00000000",""
"525","MZM","MZM","","00000000",""
"513","LYD","LYD","434","00000000",""
"505","PGK","PGK","","00000000",""
"110","UZS","UZS","860","00000000",""
"525","NGN","NGN","","00000000",""
"513","MAD","MAD","504","00000000",""
"537","LSL","LSL","","00000000",""
"505","PHP","PHP","","00000000",""
"525","NIC","NIC","","00000000",""
"110","VEB","VEB","862","00000000",""
"513","MDL","MDL","498","00000000",""
"537","LTL","LTL","","00000000",""
"110","VND","VND","704","00000000",""
"525","NLG","NLG","041","00000000",""
"513","MGF","MGF","450","00000000",""
"505","PKR","PKR","","00000000",""
"537","LUF","LUF","","00000000",""
"513","MKD","MKD","807","00000000",""
"525","NOK","NOK","","00000000",""
"505","PLZ","PLZ","","00000000",""
"110","VUV","VUV","548","00000000",""
"537","LVL","LVL","","00000000",""
"525","NPR","NPR","","00000000",""
"513","MMK","MMK","104","00000000",""
"505","PTE","PTE","","00000000",""
"110","WST","WST","882","00000000",""
"537","LYD","LYD","","00000000",""
"525","NZD","NZD","","00000000",""
"513","MNT","MNT","496","00000000",""
"110","XAF","XAF","950","00000000",""
"537","MAD","MAD","","00000000",""
"505","PYG","PYG","","00000000",""
"525","OMR","OMR","","00000000",""
"513","MOP","MOP","446","00000000",""
"110","XCD","XCD","951","00000000",""
"537","MDL","MDL","","00000000",""
"525","PAB","PAB","","00000000",""
"505","QAR","QAR","","00000000",""
"513","MRO","MRO","478","00000000",""
"110","XDS","","","00000000",""
"525","PEN","PEN","","00000000",""
"537","MGF","MGF","","00000000",""
"505","RMB","CNY","061","00000000",""
"513","MTL","MTL","470","00000000",""
"110","XEU","XEU","954","00000000",""
"525","PGK","PGK","","00000000",""
"537","MNT","MNT","","00000000",""
"505","ROL","ROL","","00000000",""
"513","MUR","MUR","480","00000000",""
"110","XOF","XOF","952","00000000",""
"525","PHP","PHP","","00000000",""
"537","MOP","MOP","","00000000",""
"505","RUB","RUR","RUR","00000000",""
"110","XPF","XPF","953","00000000","X"
